V1,travel,sleep,work_act,household_combine,Leisure_Combine,Others,work_per_week,wage,year,education,sex,metropolitan,age,partner,child_num
148701,20,420,495,20,375,110,50,57.6922,2014,45,2,1,40,1,2
148711,75,480,504,31,300,50,40,56.73075,2014,44,1,1,49,1,3
148713,30,495,495,15,325,80,47,17.0212765957,2014,41,1,1,51,3,0
148716,150,560,495,20,135,80,40,25,2014,40,1,1,50,3,0
148718,20,405,465,75,410,65,40,9.5,2014,41,2,1,33,1,4
148721,65,435,581,12,272,75,40,21,2014,43,1,1,43,1,3
148723,105,390,515,106,79,245,40,12.019,2014,40,2,1,41,3,3
148725,60,495,645,80,25,135,60,14.3333333333,2014,43,2,1,50,1,1
148730,25,840,285,90,200,0,38,9.25,2014,39,1,1,27,3,0
148733,175,570,485,5,140,65,40,27.8,2014,39,1,1,55,3,0
148734,44,420,676,0,260,40,45,53.4186666667,2014,43,1,1,32,2,0
148737,8,570,546,105,145,66,35,9.45,2014,40,2,2,49,1,1
148738,60,445,720,0,95,120,60,17.6281666667,2014,39,2,1,31,1,0
148741,60,480,462,15,330,93,40,32.69225,2014,44,2,1,50,1,0
148743,20,545,555,120,140,60,40,25,2014,39,1,1,46,1,2
148745,88,450,474,228,140,60,40,28.846,2014,43,1,1,42,1,3
148748,85,535,503,122,130,65,40,19.225,2014,40,2,1,48,3,1
148756,115,470,650,85,120,0,45,51.282,2014,40,1,1,34,1,3
148758,65,600,120,318,220,117,40,25,2014,43,2,1,38,1,1
148759,135,624,275,8,295,103,45,8.44444444444,2014,39,1,2,19,3,1
148761,40,660,360,55,110,215,55,6.36363636364,2014,39,2,1,28,3,1
148767,30,585,30,160,470,165,45,42.7348888889,2014,43,1,1,52,3,0
148769,130,458,475,45,205,127,45,20.5126666667,2014,42,1,1,40,1,3
148775,20,480,510,110,100,220,50,16.6152,2014,44,1,1,28,1,1
148779,37,445,768,10,150,30,40,17.78825,2014,42,2,1,55,3,0
148782,84,355,544,22,337,98,40,7.5,2014,41,2,1,21,3,0
148784,97,435,463,7,403,35,45,28.8888888889,2014,42,1,1,55,1,0
148789,55,520,480,30,325,30,40,18.875,2014,39,2,1,32,1,1
148791,70,626,2,247,450,45,40,32,2014,44,2,1,44,1,3
148792,60,375,450,80,415,60,46,14.6319565217,2014,43,1,1,30,3,0
148800,36,420,619,135,180,50,40,29.746,2014,40,1,2,52,1,0
148802,125,390,375,10,345,195,40,33.65375,2014,44,1,1,61,1,0
148803,115,420,485,80,280,60,45,19.2306666667,2014,43,1,1,33,1,2
148808,221,259,528,117,275,40,45,38.4613333333,2014,40,1,1,50,1,2
148814,10,540,90,390,285,125,55,26.2181818182,2014,43,1,1,42,1,2
148817,180,570,420,0,270,0,50,57.6922,2014,44,1,1,39,1,4
148819,25,450,485,150,300,30,40,20.769,2014,39,1,1,45,1,2
148820,74,765,285,0,0,316,40,21.25,2014,40,2,1,42,1,2
148833,240,960,240,0,0,0,65,32.5443076923,2014,40,2,1,36,1,1
148838,46,427,542,205,60,160,45,14.1024444444,2014,39,2,1,60,3,0
148850,60,270,690,0,400,20,45,32.5717777778,2014,39,1,1,48,1,1
148853,80,360,575,0,280,145,40,13.125,2014,43,2,1,28,3,1
148860,9,450,479,0,262,240,40,38,2014,43,2,2,47,1,1
148863,20,490,460,5,353,112,40,10.5,2014,37,1,2,54,3,0
148865,170,450,630,0,70,120,45,41.0222222222,2014,44,2,1,55,1,2
148868,290,669,260,0,210,11,70,41.2087142857,2014,43,1,1,43,3,0
148871,20,540,810,0,20,50,76,12.3684210526,2014,42,1,1,30,1,1
148872,130,515,515,190,90,0,45,19.4444444444,2014,44,2,1,41,3,1
148876,60,340,575,75,310,80,60,19.2306666667,2014,39,1,1,38,3,1
148877,30,390,580,110,195,135,40,10,2014,39,2,1,35,3,3
148882,40,420,475,90,60,355,40,13.94225,2014,39,1,1,59,3,0
148883,105,510,460,55,250,60,40,21,2014,43,2,1,56,3,0
148885,30,519,430,82,309,70,40,33.65,2014,43,2,1,27,3,0
148886,65,515,469,178,200,13,40,53.19125,2014,46,1,1,36,1,3
148887,98,510,540,35,107,150,40,5.769,2014,35,1,1,30,1,2
148889,80,510,730,0,60,60,50,22,2014,42,2,1,64,3,1
148891,128,490,450,52,80,240,37,9.32432432432,2014,37,2,1,29,3,1
148898,115,360,475,85,150,255,45,39.7435555556,2014,44,2,1,50,3,0
148908,60,450,510,105,230,85,40,17,2014,40,2,1,55,3,0
148909,34,553,484,0,279,90,50,30.7692,2014,43,1,1,52,1,0
148912,45,815,150,137,200,93,40,35,2014,43,1,1,41,1,2
148919,70,295,699,69,75,232,60,18.0173333333,2014,41,2,2,54,3,0
148920,40,475,625,45,255,0,50,19.2306,2014,43,1,1,38,1,2
148923,50,440,660,30,210,50,60,48.0768333333,2014,46,2,1,53,1,1
148928,90,540,415,35,125,235,38,26.7205263158,2014,44,2,1,50,1,0
148935,93,450,390,160,265,82,40,20.19225,2014,43,2,1,33,3,2
148943,80,540,455,30,275,60,42,27.4723809524,2014,39,1,1,51,1,2
148944,90,510,555,75,195,15,50,13.4614,2014,46,2,1,53,1,2
148953,60,450,465,45,345,75,50,19.2306,2014,45,1,1,47,1,1
148954,155,465,240,190,250,140,40,18,2014,42,2,1,69,3,3
148964,75,420,570,30,240,105,40,20.48075,2014,39,2,1,28,1,1
148965,30,280,725,150,90,165,40,11.325,2014,43,2,1,45,3,3
148968,162,165,789,184,15,125,72,11.7520833333,2014,45,2,1,58,3,1
148976,63,525,414,128,190,120,38,22.7731578947,2014,41,2,1,43,1,3
148979,50,500,570,90,190,40,75,25.64,2014,40,1,1,60,2,0
148981,125,330,480,45,236,224,40,18.75,2014,40,1,1,62,3,0
148983,92,360,555,52,278,103,45,17.7777777778,2014,43,1,1,25,3,0
148984,40,60,495,165,125,555,40,11.24,2014,40,2,1,55,3,0
148986,144,405,678,25,93,95,60,48.0768333333,2014,44,1,1,60,3,0
148988,40,480,600,45,200,75,48,16.6666666667,2014,34,1,1,23,1,1
148990,89,480,490,65,271,45,40,15,2014,39,1,1,54,1,3
148993,30,480,480,75,315,60,67,8.20895522388,2014,40,2,1,45,1,0
148999,65,525,445,5,85,315,40,59.68825,2014,44,2,1,49,2,1
149000,61,390,594,95,255,45,60,16.0255,2014,44,2,2,32,1,1
149003,60,480,510,0,285,105,40,11.25,2014,39,1,1,44,1,3
149013,55,510,498,0,332,45,42,25.0238095238,2014,40,1,1,46,1,0
149015,23,395,652,120,215,35,40,14.1375,2014,40,1,2,55,1,0
149017,20,490,730,0,80,120,60,48.0768333333,2014,45,2,1,38,2,1
149021,90,535,5,435,285,90,42,43.955952381,2014,44,1,1,33,1,2
149027,80,435,480,220,95,130,40,17.25,2014,42,2,1,56,3,0
149031,50,470,515,15,350,40,50,57.6922,2014,40,1,1,46,1,1
149038,105,450,370,160,260,95,40,39.423,2014,44,1,1,50,1,2
149039,125,420,760,15,90,30,38,15,2014,41,2,2,24,1,1
149049,50,505,490,160,200,35,50,42.3076,2014,44,1,1,48,1,3
149058,65,510,50,0,665,150,40,62.5,2014,44,1,1,33,1,1
149060,135,525,510,30,195,45,40,43.25,2014,43,2,1,33,1,0
149063,20,480,15,105,660,160,40,38.4615,2014,44,1,1,63,3,1
149064,17,510,568,90,200,55,40,30.9,2014,45,2,1,57,1,0
149069,35,510,15,330,335,215,40,23.75,2014,43,2,1,34,3,0
149072,80,435,460,35,225,205,40,20.25,2014,42,2,1,37,1,1
149089,60,460,475,245,165,35,40,22.5,2014,39,1,1,31,1,1
149090,25,90,1265,30,0,30,70,20.8428571429,2014,39,1,1,46,1,1
149091,120,445,470,165,210,30,35,40.1097142857,2014,44,2,1,33,3,0
149094,40,480,520,220,60,120,40,41.82675,2014,44,2,1,42,1,3
149096,115,394,765,20,120,26,36,46.6666666667,2014,41,2,1,43,3,0
149099,118,480,5,185,617,35,40,16.15375,2014,41,1,2,48,3,2
149106,80,465,510,160,120,105,45,41.0255555556,2014,44,2,1,57,3,0
149119,60,450,440,170,200,120,40,20.19225,2014,43,2,2,32,1,2
149124,121,461,5,185,483,185,50,23.0768,2014,43,2,1,32,1,1
149129,45,465,440,70,360,60,40,11,2014,40,2,1,21,3,2
149133,20,460,490,30,235,205,40,17.96,2014,40,2,1,48,1,0
149136,80,483,585,97,140,55,40,24,2014,40,1,1,44,1,1
149137,25,600,2,240,538,35,45,17.9333333333,2014,41,1,1,55,1,0
149138,50,460,585,155,150,40,40,9.5,2014,39,2,1,63,1,0
149143,82,510,497,72,217,62,40,15,2014,40,1,1,33,1,2
149145,34,420,535,120,180,151,75,3.33333333333,2014,39,1,1,34,2,5
149147,45,460,665,20,180,70,40,43.269,2014,44,1,1,49,1,3
149152,50,475,540,60,195,120,40,30.28825,2014,39,2,1,49,1,0
149159,40,540,580,30,190,60,60,24.3588333333,2014,39,1,1,53,3,0
149160,50,435,615,195,110,35,40,19,2014,43,2,1,31,3,1
149162,45,355,605,55,225,155,55,43.7061818182,2014,46,2,1,43,3,0
149167,89,453,445,5,380,68,40,14,2014,39,1,2,27,3,0
149168,29,548,469,114,145,135,37,8.07675675676,2014,43,2,1,48,1,2
149176,125,420,420,60,350,65,40,16.5,2014,43,2,1,50,1,1
149181,50,500,575,0,243,72,35,28.5714285714,2014,44,1,1,64,1,0
149184,0,540,480,60,360,0,40,28.846,2014,44,2,2,56,3,1
149187,145,360,470,120,225,120,40,45.673,2014,43,2,1,44,1,2
149192,85,390,480,35,205,245,56,17.1607142857,2014,42,2,1,37,3,1
149193,10,450,490,270,185,35,40,22.5,2014,44,1,1,33,1,3
149194,70,518,355,307,15,175,40,72.11525,2014,43,2,1,43,1,3
149195,115,445,350,220,215,95,50,57.6922,2014,42,2,1,43,1,2
149197,0,495,480,165,240,60,52,33.2838461538,2014,43,1,1,31,3,0
149201,60,360,410,150,400,60,45,12.8204444444,2014,40,2,1,50,2,1
149202,40,450,520,25,175,230,80,9.615,2014,41,2,1,38,3,1
149212,75,450,470,160,225,60,40,16.01,2014,39,1,1,48,1,2
149213,85,420,488,11,353,83,35,17.5822857143,2014,39,2,1,56,3,0
149217,64,560,80,52,425,259,40,16.48,2014,43,1,1,26,3,0
149219,137,360,450,30,358,105,40,19.23075,2014,43,2,1,25,3,0
149220,35,530,485,40,275,75,50,5.5384,2014,43,1,1,54,3,0
149222,135,478,250,155,384,38,40,22.5,2014,40,1,1,36,3,1
149228,86,435,470,32,235,182,40,25.9615,2014,44,2,1,49,1,0
149233,50,165,560,0,180,485,60,6.41016666667,2014,43,2,1,56,3,0
149236,30,445,650,0,275,40,40,9,2014,40,1,1,55,1,0
149238,35,400,550,15,370,70,40,12.98075,2014,40,1,1,74,3,0
149245,40,448,685,45,135,87,42,13.9014285714,2014,39,2,1,64,3,0
149253,95,460,150,405,290,40,40,26.923,2014,44,2,1,51,1,1
149255,64,585,25,305,416,45,54,21.3674074074,2014,39,1,1,41,1,1
149256,145,510,60,213,362,150,45,20.5126666667,2014,40,2,1,57,3,0
149261,60,500,490,0,345,45,50,22.5,2014,40,1,1,34,1,3
149262,0,510,510,180,210,30,50,38.4614,2014,43,1,2,46,1,1
149263,26,410,490,89,395,30,50,42.3,2014,44,1,1,50,1,2
149270,65,450,530,80,265,50,40,17.5,2014,43,2,1,47,1,2
149276,111,480,524,30,245,50,44,30.5943181818,2014,40,1,1,55,3,0
149280,30,450,555,195,210,0,40,12.75,2014,40,1,1,55,1,1
149281,30,460,800,0,120,30,65,10,2014,40,1,2,35,3,0
149283,50,480,460,40,325,85,40,22.5,2014,43,1,1,28,1,1
149284,16,450,555,50,359,10,43,29.0697674419,2014,43,1,1,32,1,3
149287,52,495,553,50,255,35,45,44.8717777778,2014,46,1,1,45,3,0
149289,55,330,554,87,259,155,40,25.285,2014,41,1,1,31,1,1
149292,4,658,420,0,358,0,45,32.0511111111,2014,43,1,1,32,3,0
149295,60,450,545,105,235,45,45,12.2888888889,2014,42,1,1,66,1,0
149307,15,600,5,30,590,200,55,18.1818181818,2014,39,1,1,33,1,2
149310,50,433,540,15,220,182,37,12.1621621622,2014,41,2,2,52,1,0
149312,55,615,130,175,380,85,45,25.6408888889,2014,43,2,1,34,1,2
149331,40,465,65,195,495,180,50,34.6152,2014,44,1,1,35,1,3
149333,52,483,448,32,364,61,40,9,2014,39,1,1,52,3,0
149357,155,490,378,297,55,65,45,34.188,2014,40,2,1,39,1,2
149372,60,420,465,275,190,30,40,7.625,2014,40,2,1,41,1,2
149373,50,440,520,30,240,160,40,72.11525,2014,46,1,1,39,1,2
149374,12,480,669,40,109,130,40,28.4,2014,43,2,2,51,3,2
149379,285,440,60,415,160,80,40,46.15375,2014,43,2,2,46,2,4
149382,74,635,20,165,410,136,40,16.15,2014,44,2,1,32,1,0
149384,110,375,450,93,190,222,41,20.9353658537,2014,43,2,1,55,1,0
149391,30,150,1200,15,30,15,68,23.5294117647,2014,41,1,1,34,1,3
149392,70,485,515,30,245,95,40,6.923,2014,39,2,3,21,3,0
149401,65,340,545,55,300,135,43,26.1627906977,2014,41,2,1,60,1,0
149416,10,600,150,195,350,135,45,51.282,2014,43,1,1,42,1,3
149417,240,465,375,70,240,50,40,32.40375,2014,43,2,1,35,1,2
149422,10,405,950,0,75,0,60,26,2014,36,1,1,35,1,3
149423,60,555,450,60,210,105,40,19.23075,2014,44,2,1,32,1,1
149426,40,480,612,5,243,60,40,30.58,2014,42,1,1,60,1,0
149439,150,465,485,10,170,160,40,33.65375,2014,44,2,1,54,3,0
149445,85,495,360,175,245,80,45,23.5042222222,2014,44,2,1,42,3,1
149448,137,500,90,163,550,0,40,57.69225,2014,40,1,1,37,1,2
149450,45,465,395,230,245,60,60,16.0255,2014,41,1,2,63,1,0
149456,182,318,60,420,335,125,60,22.1153333333,2014,43,1,1,37,1,1
149465,60,470,445,90,245,130,40,14.78,2014,42,2,1,37,3,0
149471,40,630,90,225,240,215,37,24.9478378378,2014,43,2,1,34,1,1
149472,40,640,240,250,210,60,35,8,2014,38,2,1,31,3,1
149474,100,410,545,190,165,30,45,23.0768888889,2014,43,2,1,29,1,1
149475,60,375,870,0,75,60,50,17,2014,43,1,1,34,1,2
149479,45,510,295,25,565,0,40,7.25,2014,39,2,1,38,3,4
149480,0,540,30,570,255,45,60,48.0768333333,2014,43,2,1,64,1,0
149482,0,510,450,120,300,60,40,62.5,2014,46,2,1,63,3,0
149484,80,430,615,45,185,85,48,29.2466666667,2014,46,1,1,57,1,0
149485,135,325,430,5,450,95,35,9.14285714286,2014,39,2,1,19,3,0
149487,45,570,20,605,140,60,55,27.2727272727,2014,46,1,1,46,3,2
149502,80,600,30,125,425,180,35,11.4285714286,2014,39,1,1,30,2,3
149507,85,538,500,117,130,70,40,48.07675,2014,43,2,1,45,1,1
149512,100,366,592,107,185,90,40,40.925,2014,41,2,1,32,1,2
149513,45,220,750,35,235,155,42,10,2014,39,1,1,58,1,0
149519,0,330,810,0,180,120,50,30,2014,45,2,1,60,3,0
149526,181,577,30,262,295,95,65,29.5856923077,2014,45,1,1,38,1,3
149527,136,430,35,116,515,208,40,48.075,2014,43,2,1,72,1,0
149530,0,750,300,75,315,0,50,37.6922,2014,43,2,1,55,1,0
149538,90,485,480,35,250,100,40,21.6345,2014,43,2,1,29,3,0
149542,0,480,360,10,530,60,40,9.5,2014,33,1,1,54,3,0
149547,90,515,480,135,190,30,40,72.11525,2014,45,1,1,41,1,2
149548,20,450,488,280,142,60,45,12.8204444444,2014,43,2,1,26,1,1
149550,108,320,350,301,196,165,37,11.5540540541,2014,39,1,1,29,1,1
149552,30,585,635,5,145,40,48,7.29166666667,2014,43,2,1,47,3,1
149558,30,585,495,75,205,50,40,14.37,2014,40,1,1,65,3,0
149562,60,440,590,60,280,10,40,14.25,2014,33,1,1,54,1,0
149563,20,540,854,1,10,15,70,8.57142857143,2014,39,2,1,45,1,2
149574,20,480,270,120,505,45,43,40.2502325581,2014,43,2,1,55,1,0
149577,115,510,120,55,470,170,70,41.2087142857,2014,45,2,1,45,3,0
149579,50,210,440,0,715,25,47,6.3829787234,2014,36,1,1,47,3,0
149584,110,570,450,0,265,45,40,37.5,2014,43,1,1,35,1,1
149585,52,450,435,338,110,55,50,57.6922,2014,46,2,1,46,1,3
149588,24,480,449,105,292,90,40,31,2014,39,1,1,47,1,0
149591,56,490,505,154,215,20,40,22.5,2014,43,2,1,46,1,1
149592,65,510,15,0,835,15,40,28.846,2014,43,2,1,28,3,0
149594,20,600,120,145,335,220,50,9.6,2014,40,2,1,37,3,1
149604,42,420,30,203,505,240,40,27.5,2014,40,1,1,46,1,2
149617,30,360,474,305,241,30,52,10.2692307692,2014,40,1,1,61,1,1
149625,240,375,440,0,200,185,42,22.2069047619,2014,43,1,1,52,1,1
149632,0,600,10,140,675,15,40,20,2014,39,2,1,47,3,0
149635,40,495,460,55,299,91,36,9,2014,43,2,1,35,1,1
149637,85,390,515,173,207,70,40,19.9,2014,39,2,1,61,1,0
149640,60,465,675,0,225,15,60,10,2014,39,1,1,47,1,1
149641,130,575,425,25,240,45,40,19.23075,2014,40,2,1,32,1,2
149649,130,510,480,60,180,80,40,13,2014,39,2,1,32,3,3
149653,40,408,625,20,105,242,40,15,2014,43,2,1,49,3,0
149655,200,272,360,95,265,248,40,33.173,2014,43,2,1,34,3,1
149657,20,405,615,215,165,20,50,24,2014,39,1,1,62,1,0
149662,110,215,878,60,45,132,40,10.57675,2014,39,2,1,51,3,0
149663,30,330,725,185,115,55,50,17.16,2014,43,1,1,37,1,1
149664,60,645,440,40,175,80,40,33.15,2014,44,2,1,25,3,0
149667,10,540,655,50,175,10,40,72.11525,2014,44,2,1,40,1,2
149668,35,510,525,0,315,55,40,21.6345,2014,43,1,1,53,3,0
149672,55,450,615,120,140,60,60,16.6666666667,2014,40,1,1,35,1,2
149676,45,480,560,90,240,25,55,34.9636363636,2014,44,1,1,51,1,2
149678,152,390,488,0,175,235,40,15.3845,2014,45,1,1,28,2,0
149681,90,600,230,90,325,105,40,23.5575,2014,43,2,1,67,1,0
149686,50,270,475,50,595,0,44,65.5593181818,2014,43,2,1,60,1,0
149687,108,320,470,199,233,110,40,72.11525,2014,43,1,1,47,3,2
149688,25,300,90,575,250,200,60,37.5,2014,40,2,1,51,1,1
149700,160,480,460,20,310,10,50,57.6922,2014,44,2,1,37,3,0
149711,130,420,625,0,175,90,40,40.86525,2014,46,1,1,33,1,2
149715,130,490,445,30,60,285,40,25,2014,40,1,1,53,1,2
149720,43,357,402,0,597,41,35,10.8,2014,43,1,1,27,2,0
149724,35,470,720,30,110,75,55,11.8181818182,2014,40,2,1,55,3,0
149729,80,526,485,98,200,51,40,28.846,2014,42,1,1,34,1,2
149732,20,685,60,210,345,120,40,25.9615,2014,44,2,1,43,2,3
149735,130,600,450,10,120,130,35,34.2571428571,2014,43,2,1,35,3,0
149745,198,409,475,96,210,52,35,44.5054285714,2014,42,1,2,31,1,1
149747,85,535,300,5,475,40,50,57.6922,2014,44,1,1,53,3,0
149755,155,455,500,50,210,70,55,34.9649090909,2014,40,1,1,61,1,0
149758,120,300,505,38,330,147,40,42.857,2014,44,2,1,45,1,2
149761,75,575,565,35,58,132,50,36.5384,2014,43,1,1,58,1,0
149771,30,630,425,2,323,30,40,25.48075,2014,43,2,1,41,1,2
149773,65,375,625,180,135,60,50,17.3076,2014,45,2,1,44,1,2
149775,90,480,645,120,90,15,45,8.95,2014,34,2,1,52,1,0
149780,145,405,270,35,235,350,40,10.13,2014,43,2,1,51,1,1
149783,80,330,776,131,30,93,36,37.3930555556,2014,43,2,1,39,1,3
149787,20,120,560,155,385,200,40,12.5,2014,39,2,1,28,1,2
149790,80,644,473,52,150,41,40,34,2014,42,2,1,30,2,0
149792,45,420,490,10,435,40,55,52.4474545455,2014,46,1,2,34,1,3
149794,0,495,500,130,285,30,40,61.53825,2014,40,1,2,44,1,3
149802,79,371,480,225,155,130,40,8.5,2014,39,1,1,53,1,0
149803,47,375,450,15,453,100,40,21.6345,2014,39,1,1,59,1,0
149806,75,390,555,90,285,45,46,18.4347826087,2014,39,2,1,55,1,0
149809,80,530,562,46,167,55,40,14.423,2014,43,2,1,41,1,1
149813,46,303,397,532,89,73,56,18.5714285714,2014,43,1,1,50,3,0
149821,20,1085,240,45,30,20,50,8.8,2014,39,2,1,24,3,1
149835,90,405,480,95,285,85,40,20.21,2014,39,2,1,45,3,0
149838,105,445,460,95,205,130,40,14,2014,33,1,1,57,1,2
149839,80,540,5,90,555,170,40,28.825,2014,43,2,1,30,3,0
149841,65,510,400,160,245,60,35,16,2014,39,2,1,27,3,3
149851,235,420,400,35,230,120,40,25,2014,43,1,1,32,3,0
149852,275,605,220,25,220,95,50,13.846,2014,43,2,1,26,2,0
149854,55,480,500,10,330,65,41,24.3902439024,2014,40,2,1,53,3,0
149856,111,464,430,125,250,60,37,28.69,2014,43,2,1,33,1,2
149857,75,504,468,85,237,71,40,16.31,2014,40,2,1,37,1,0
149860,50,520,554,30,200,86,45,20.7111111111,2014,44,1,1,43,3,1
149873,43,480,480,5,402,30,40,15.675,2014,40,1,1,34,3,0
149874,80,540,565,0,225,30,35,10,2014,39,1,1,33,1,2
149894,60,405,790,30,125,30,75,21.9606666667,2014,46,2,1,60,3,0
149897,7,420,715,0,268,30,45,10.6666666667,2014,39,1,1,24,3,0
149909,65,570,525,160,90,30,50,13.4614,2014,40,2,2,42,1,1
149911,145,420,480,195,180,20,40,12.37,2014,40,2,1,62,3,0
149914,2,389,570,80,399,0,40,16,2014,40,2,1,42,3,0
149915,145,400,540,20,195,140,40,39.423,2014,43,1,1,43,1,4
149924,0,510,480,345,105,0,45,39.7435555556,2014,43,2,1,61,1,0
149939,46,360,584,0,390,60,40,18.75,2014,40,1,1,53,1,0
149940,10,450,505,122,198,155,40,18.75,2014,43,2,2,53,1,1
149948,60,600,210,135,315,120,90,18.1623333333,2014,44,2,1,57,3,0
149953,98,568,454,0,290,30,48,21.2339583333,2014,44,1,1,36,3,0
149956,135,380,508,6,351,60,40,.625,2014,39,2,1,39,3,1
149960,30,630,120,30,450,180,45,52.9913333333,2014,43,1,1,42,1,2
149970,75,525,610,17,150,63,45,18.8033333333,2014,44,1,1,34,1,1
149971,40,530,360,75,390,45,40,18.75,2014,35,1,1,41,1,2
149972,92,240,430,20,593,65,37,23,2014,43,2,1,46,3,0
149986,120,260,503,12,470,75,50,10,2014,41,2,1,39,3,0
149994,0,600,60,270,480,30,42,52.1061904762,2014,43,2,1,54,3,0
149997,10,750,240,0,295,145,39,20.6730769231,2014,44,2,1,37,3,0
150003,40,480,120,55,615,130,50,38.4614,2014,44,2,1,62,3,0
150005,40,510,490,215,160,25,42,48.0769047619,2014,43,1,2,44,2,1
150013,84,554,364,35,329,74,58,10,2014,40,1,1,28,3,0
150016,65,450,560,110,205,50,43,58.1395348837,2014,39,2,1,50,1,0
150019,205,330,600,65,180,60,50,30.9614,2014,39,2,1,56,3,1
150020,30,503,415,0,410,82,53,34.8330188679,2014,44,1,1,61,1,0
150023,30,520,605,95,120,70,50,25.846,2014,43,2,1,32,1,2
150024,30,525,517,43,275,50,35,38.8571428571,2014,39,1,1,30,2,0
150025,120,270,465,79,394,112,40,24,2014,39,2,2,60,1,0
150028,80,505,525,100,180,50,50,27.6922,2014,40,1,1,33,1,3
150029,45,480,465,210,200,40,40,27,2014,43,2,1,44,1,3
150032,119,487,525,35,195,79,40,24.95175,2014,43,2,1,36,3,1
150036,90,660,30,193,420,47,45,23.5042222222,2014,43,2,1,30,1,1
150038,25,270,735,5,330,75,36,13.8888888889,2014,39,2,2,33,3,3
150041,35,590,610,0,180,25,50,23.06,2014,43,1,1,62,1,0
150045,90,485,490,15,260,100,40,17.3075,2014,43,1,1,46,1,1
150052,20,450,620,0,290,60,50,42.3,2014,39,1,2,62,1,1
150062,65,510,483,120,202,60,40,23.07675,2014,44,2,1,28,3,0
150064,51,494,480,60,295,60,40,21.6345,2014,44,2,2,39,1,1
150066,96,420,487,105,281,51,40,23.725,2014,43,2,2,29,2,1
150067,75,420,615,36,209,85,48,7.61208333333,2014,39,1,1,38,3,0
150072,92,330,525,39,394,60,40,37.5,2014,44,1,1,44,1,4
150073,40,415,460,150,345,30,35,74.7251428571,2014,46,1,1,33,1,3
150074,130,480,470,80,165,115,40,12.5,2014,40,2,1,57,3,1
150076,110,540,60,485,120,125,40,42.3075,2014,44,2,1,39,3,2
150078,140,525,514,46,110,105,40,31,2014,44,1,1,49,1,1
150080,86,432,604,71,135,112,60,15.4,2014,39,2,1,27,3,1
150081,90,420,490,30,305,105,40,10,2014,39,1,1,57,3,0
150082,50,460,465,10,375,80,40,20.8125,2014,41,1,1,43,3,0
150084,110,150,520,430,90,140,38,29.15,2014,41,2,1,28,1,3
150085,120,500,600,0,120,100,40,12.5,2014,39,1,2,66,1,1
150087,28,480,551,21,310,50,40,34.61525,2014,41,1,2,30,1,1
150088,80,405,459,80,371,45,53,15.2394339623,2014,43,2,1,34,1,2
150089,180,405,760,0,15,80,55,13.986,2014,43,1,2,42,3,0
150094,109,665,60,92,224,290,45,10.6066666667,2014,43,2,1,22,3,0
150098,105,480,510,0,285,60,40,28.846,2014,43,1,1,27,3,0
150101,20,510,130,305,285,190,40,24.03825,2014,45,1,2,31,1,1
150108,22,480,45,27,624,242,40,49.03825,2014,44,2,1,62,3,0
150111,115,440,485,55,60,285,40,59,2014,44,2,1,41,3,0
150112,165,550,465,40,110,110,40,24.03825,2014,39,2,1,24,1,1
150116,155,390,530,5,195,165,50,30.7692,2014,43,1,1,37,1,2
150123,66,461,16,466,406,25,45,64.1024444444,2014,45,1,1,40,3,1
150125,95,550,600,0,180,15,50,21.2,2014,43,1,1,49,3,0
150132,100,480,480,0,220,160,40,18.75,2014,39,1,1,27,1,1
150135,339,649,277,0,95,80,40,12,2014,33,1,1,40,1,2
150137,120,420,690,0,75,135,40,11.33,2014,39,1,1,43,3,0
150146,20,389,485,0,425,121,56,8.35714285714,2014,39,2,1,48,1,0
150147,45,405,500,150,215,125,38,11.0328947368,2014,41,1,1,52,3,2
150149,70,455,480,60,270,105,40,21.6345,2014,43,2,1,30,1,0
150153,0,465,30,65,465,415,35,12.5,2014,40,2,1,37,1,2
150154,31,480,660,0,249,20,65,18.4615384615,2014,36,1,1,52,1,1
150159,47,525,390,0,456,22,48,9.79166666667,2014,41,1,1,58,3,0
150160,60,285,585,360,45,105,40,13.846,2014,34,2,1,53,1,0
150162,105,450,510,0,340,35,40,21.6345,2014,43,2,1,25,3,0
150163,99,541,460,55,205,80,40,10.13,2014,38,2,1,39,1,0
150168,48,460,505,82,165,180,40,18.05,2014,40,2,1,25,1,0
150169,40,425,20,205,370,380,38,54.1497368421,2014,44,2,1,39,1,3
150174,90,615,509,136,60,30,40,23.07675,2014,42,2,2,37,1,1
150181,10,360,800,60,15,195,60,20.8333333333,2014,43,2,1,59,3,0
150183,40,640,470,145,95,50,53,8.30188679245,2014,44,2,1,55,3,0
150188,70,450,780,0,60,80,70,20.4081428571,2014,43,1,1,32,3,0
150191,55,539,325,152,282,87,35,11.1428571429,2014,40,2,1,62,3,0
150193,92,438,750,45,0,115,50,6.075,2014,40,1,1,50,3,0
150197,60,480,90,185,595,30,40,32.3075,2014,43,1,1,51,3,0
150203,150,270,750,0,235,35,60,35.6666666667,2014,40,1,1,29,3,0
150214,0,660,30,495,255,0,60,10.83,2014,41,1,1,31,2,1
150215,42,250,903,65,40,140,55,12.3636363636,2014,40,2,1,35,3,1
150219,10,610,30,460,300,30,45,17.094,2014,43,2,2,47,3,3
150224,138,385,475,92,285,65,40,67.3075,2014,44,1,1,39,3,3
150234,127,418,495,105,75,220,40,22.11525,2014,43,2,1,30,3,3
